from,to
76561198755923328,76561198274096019
76561198755923328,76561198275609035
76561198755923328,76561198276653924
76561198755923328,76561198282419965
76561198755923328,76561198282641911
76561198755923328,76561198285842453
76561198755923328,76561198286408480
76561198755923328,76561198286482713
76561198755923328,76561198288213356
76561198755923328,76561198298258508
76561198755923328,76561198298924331
76561198755923328,76561198299185696
76561198755923328,76561198303849578
76561198755923328,76561198309179500
76561198755923328,76561198317239079
76561198755923328,76561198318052344
76561198755923328,76561198319243185
76561198755923328,76561198320340292
76561198755923328,76561198325986971
76561198755923328,76561198326100664
76561198755923328,76561198329005443
76561198755923328,76561198329107431
76561198755923328,76561198330025798
76561198755923328,76561198337823341
76561198755923328,76561198341143835
76561198755923328,76561198341993644
76561198755923328,76561198342772114
76561198755923328,76561198343222866
76561198755923328,76561198345579997
76561198755923328,76561198345794246
76561198755923328,76561198346232199
76561198755923328,76561198346377485
76561198755923328,76561198353053619
76561198755923328,76561198356878793
76561198755923328,76561198358620135
76561198755923328,76561198358858521
76561198755923328,76561198362834995
76561198755923328,76561198365967878
76561198755923328,76561198366409714
76561198755923328,76561198368264860
76561198755923328,76561198375394345
76561198755923328,76561198377123492
76561198755923328,76561198379128973
76561198755923328,76561198382005345
76561198755923328,76561198386622437
76561198755923328,76561198386838188
76561198755923328,76561198387450856
76561198755923328,76561198390484694
76561198755923328,76561198391459758
76561198755923328,76561198393868775
76561198755923328,76561198397838750
76561198755923328,76561198406484725
76561198755923328,76561198406680096
76561198755923328,76561198413390574
76561198755923328,76561198417377286
76561198755923328,76561198421913593
76561198755923328,76561198424742215
76561198755923328,76561198425336121
76561198755923328,76561198425361570
76561198755923328,76561198425657749
76561198755923328,76561198428251451
76561198755923328,76561198434937882
76561198755923328,76561198435072610
76561198755923328,76561198441264064
76561198755923328,76561198443446368
76561198755923328,76561198451803502
76561198755923328,76561198452886596
76561198755923328,76561198452918434
76561198755923328,76561198797306431
76561198755923328,76561198797838146
76561198755923328,76561198801308569
76561198755923328,76561198801335239
76561198755923328,76561198801409949
76561198755923328,76561198801438670
76561198755923328,76561198801643144
76561198755923328,76561198803020970
76561198755923328,76561198803379081
76561198755923328,76561198805886928
76561198755923328,76561198808004171
76561198755923328,76561198808329671
76561198755923328,76561198814009969
76561198755923328,76561198817644033
76561198755923328,76561198822855913
76561198755923328,76561198825933996
76561198755923328,76561198826655777
76561198755923328,76561198827476696
76561198755923328,76561198831650711
76561198755923328,76561198833200514
76561198755923328,76561198836214283
76561198755923328,76561198838753786
76561198755923328,76561198839310375
76561198755923328,76561198840143223
76561198755923328,76561198840835640
76561198755923328,76561198841384234
76561198755923328,76561198841443025
76561198755923328,76561198842767661
76561198755923328,76561198843208355
76561198755923328,76561198844066497
76561198755923328,76561198844605298
76561198755923328,76561198845176348
76561198755923328,76561198851548097
76561198755923328,76561198851591275
76561198755923328,76561198851846778
76561198755923328,76561198853109041
76561198755923328,76561198853406062
76561198755923328,76561198855420346
76561198755923328,76561198856125596
76561198755923328,76561198856668960
76561198755923328,76561198856744101
76561198755923328,76561198859616982
76561198755923328,76561198860342215
76561198755923328,76561198860475880
76561198755923328,76561198862431650
76561198755923328,76561198862735483
76561198755923328,76561198864086846
76561198755923328,76561198864845090
76561198755923328,76561198865143871
76561198755923328,76561198866473020
76561198755923328,76561198867104677
76561198755923328,76561198868974403
76561198755923328,76561198871610840
76561198755923328,76561198871721055
76561198755923328,76561198871959999
76561198755923328,76561198872310454
76561198755923328,76561198872783101
76561198755923328,76561198872958821
76561198755923328,76561198873084504
76561198755923328,76561198874018310
76561198755923328,76561198874490406
76561198755923328,76561198875385791
76561198755923328,76561198876896954
76561198755923328,76561198877982887
76561198755923328,76561198880826839
76561198755923328,76561198883546289
76561198755923328,76561198884842155
76561198755923328,76561198888750819
76561198755923328,76561198888930157
76561198755923328,76561198889622348
76561198755923328,76561198937527047
76561198755923328,76561198947630618
76561198755923328,76561198948686942
76561198755923328,76561198951214891
76561198755923328,76561198954669227
76561198755923328,76561198956010295
76561198755923328,76561198959802315
76561198755923328,76561198960689706
76561198755923328,76561198963003430
76561198755923328,76561198963952450
76561198755923328,76561198965881142
76561198755923328,76561198967008279
76561198755923328,76561198967163937
76561198755923328,76561198971845331
76561198755923328,76561198974907326
76561198755923328,76561198982076198
76561198755923328,76561198991981836
76561198755923328,76561198993815811
76561198755923328,76561198999558669
76561198755923328,76561199000090497
76561198755923328,76561199017066401
76561198755923328,76561199028192917
76561198755923328,76561199048833310
76561198755923328,76561199050599567
76561198755923328,76561199068074384
76561198755923328,76561199073993917
76561198755923328,76561199097921628
76561198755923328,76561199176124902
76561198755923328,76561199754219446
76561198202100417,76561197961804898
76561198202100417,76561197967601208
76561198202100417,76561197980053869
76561198202100417,76561198007977736
76561198202100417,76561198014280208
76561198202100417,76561198024077454
76561198202100417,76561198033180487
76561198202100417,76561198033719928
76561198202100417,76561198049017332
76561198202100417,76561198049749925
76561198202100417,76561198052036949
76561198202100417,76561198052212161
76561198202100417,76561198052603605
76561198202100417,76561198053732612
76561198202100417,76561198072817611
76561198202100417,76561198076416956
76561198202100417,76561198086770890
76561198202100417,76561198102150256
76561198202100417,76561198103907148
76561198202100417,76561198104882309
76561198202100417,76561198110073934
76561198202100417,76561198113141080
76561198202100417,76561198113865138
76561198202100417,76561198121407919
76561198202100417,76561198124052697
76561198202100417,76561198125560870
76561198202100417,76561198125937281
76561198202100417,76561198126524814
76561198202100417,76561198128186973
76561198202100417,76561198132969713
76561198202100417,76561198133080869
76561198202100417,76561198134865771
76561198202100417,76561198136372131
76561198202100417,76561198142352181
76561198202100417,76561198144305659
76561198202100417,76561198145595443
76561198202100417,76561198146501656
76561198202100417,76561198147302550
76561198202100417,76561198148515103
76561198202100417,76561198148829267
76561198202100417,76561198154390657
76561198202100417,76561198155221664
76561198202100417,76561198167053693
76561198202100417,76561198167348583
76561198202100417,76561198167601142
76561198202100417,76561198170621103
76561198202100417,76561198172220399
76561198202100417,76561198175080965
76561198202100417,76561198184575985
76561198202100417,76561198186985067
76561198202100417,76561198190294528
76561198202100417,76561198193582635
76561198202100417,76561198201997802
76561198202100417,76561198202672369
76561198202100417,76561198207150699
76561198202100417,76561198207427315
76561198202100417,76561198219521997
76561198202100417,76561198226757320
76561198202100417,76561198239561822
76561198202100417,76561198253654833
76561198202100417,76561198255290610
76561198202100417,76561198256054342
76561198202100417,76561198262257837
76561198202100417,76561198262704454
76561198202100417,76561198264536507
76561198202100417,76561198267917195
76561198202100417,76561198271519173
76561198202100417,76561198280742543
76561198202100417,76561198281831156
76561198202100417,76561198282677285
76561198202100417,76561198284025717
76561198202100417,76561198287543387
76561198202100417,76561198301568972
76561198202100417,76561198306874839
76561198202100417,76561198313688719
76561198202100417,76561198314623673
76561198202100417,76561198318006370
76561198202100417,76561198332275110
76561198202100417,76561198345328155
76561198202100417,76561198356306501
76561198202100417,76561198358444284
76561198202100417,76561198361071211
76561198202100417,76561198361128796
76561198202100417,76561198363992694
76561198202100417,76561198364554805
76561198202100417,76561198367746425
76561198202100417,76561198375637151
76561198202100417,76561198379164476
76561198202100417,76561198380199035
76561198202100417,76561198382584103
76561198202100417,76561198388607322
76561198202100417,76561198394523619
76561198202100417,76561198405906449
76561198202100417,76561198413503299
76561198202100417,76561198418005874
76561198202100417,76561198434401666
76561198202100417,76561198800510088
76561198202100417,76561198813628664
76561198202100417,76561198873644663
76561198202100417,76561198882896516
76561198202100417,76561198884243772
76561198202100417,76561198886617485
76561198202100417,76561198964864533
76561198202100417,76561198965522883
76561198202100417,76561198996291441
76561198202100417,76561199012507091
76561198202100417,76561199015019571
76561198202100417,76561199086485792
76561198202100417,76561199167995130
76561198202100417,76561199183418540
76561198202100417,76561199478329243
76561198202100417,76561199527876936
76561198202100417,76561199657685522
76561198202100417,76561199663658346
76561198202100417,76561199669385006
76561198202100417,76561199862852453
76561198001609430,76561198193924813
76561198825879283,76561198072774059
76561198825879283,76561198078187383
76561198825879283,76561198081584272
76561198825879283,76561198091676170
76561198825879283,76561198093400216
76561198825879283,76561198110274323
76561198825879283,76561198118981171
76561198825879283,76561198126259474
76561198825879283,76561198126976384
76561198825879283,76561198135045262
76561198825879283,76561198141229087
76561198825879283,76561198165185139
76561198825879283,76561198175512597
76561198825879283,76561198180808941
76561198825879283,76561198197956563
76561198825879283,76561198203759449
76561198825879283,76561198214964793
76561198825879283,76561198216096961
76561198825879283,76561198218019403
76561198825879283,76561198242543004
76561198825879283,76561198248702810
76561198825879283,76561198255365868
76561198825879283,76561198261611446
76561198825879283,76561198269323641
76561198825879283,76561198271330672
76561198825879283,76561198274363139
76561198825879283,76561198275767166
76561198825879283,76561198280655486
76561198825879283,76561198294331550
76561198825879283,76561198297414190
76561198825879283,76561198312839020
76561198825879283,76561198319213988
76561198825879283,76561198340262391
76561198825879283,76561198347836128
76561198825879283,76561198352855950
76561198825879283,76561198407534236
76561198825879283,76561198413889396
76561198825879283,76561198414679911
76561198825879283,76561198786261770
76561198825879283,76561198790981803
76561198825879283,76561198797118931
76561198825879283,76561198812085926
76561198825879283,76561198813965514
76561198825879283,76561198825006097
76561198825879283,76561198829074924
76561198825879283,76561198829874095
76561198825879283,76561198834577563
76561198825879283,76561198834667162
76561198825879283,76561198838815925
76561198825879283,76561198840012262
76561198825879283,76561198841282926
76561198825879283,76561198844406216
76561198825879283,76561198854617851
76561198825879283,76561198857518343
76561198825879283,76561198862245176
76561198825879283,76561198872349717
76561198825879283,76561198872962694
76561198825879283,76561198873847125
76561198825879283,76561198874325664
76561198825879283,76561198880147279
76561198825879283,76561198882622749
76561198825879283,76561198883169560
76561198825879283,76561198885295538
76561198825879283,76561198885619832
76561198825879283,76561198886444172
76561198825879283,76561198887966938
76561198825879283,76561198892788074
76561198825879283,76561198904977466
76561198825879283,76561198924608107
76561198825879283,76561198928519791
76561198825879283,76561198946995922
76561198825879283,76561198951480563
76561198825879283,76561198957513321
76561198825879283,76561198962010834
76561198825879283,76561198968212503
76561198825879283,76561198973129810
76561198825879283,76561198976185471
76561198825879283,76561198979389309
76561198825879283,76561198979552592
76561198825879283,76561198985018058
76561198825879283,76561198987587014
76561198825879283,76561198987880943
76561198825879283,76561198996590690
76561198825879283,76561199003664070
76561198825879283,76561199004665776
76561198825879283,76561199004758816
76561198825879283,76561199009443175
76561198825879283,76561199015552556
76561198825879283,76561199022493702
76561198825879283,76561199038705011
76561198825879283,76561199047345219
76561198825879283,76561199047423222
76561198825879283,76561199059921674
76561198825879283,76561199064543136
76561198825879283,76561199067104642
76561198825879283,76561199083385932
76561198825879283,76561199093883822
76561198825879283,76561199104092263
76561198825879283,76561199190940154
76561198825879283,76561199204254863
76561198825879283,76561199227337303
76561198825879283,76561199259970046
76561198825879283,76561199291494152
76561198825879283,76561199407885956
76561198825879283,76561199482334340
76561198825879283,76561199524278419
76561198825879283,76561199528617644
76561198825879283,76561199561248320
76561198825879283,76561199807090802
76561198375478383,76561198029608283
76561198375478383,76561198283878749
76561198375478383,76561198298991094
76561198375478383,76561198315169797
76561198375478383,76561198315707204
76561198375478383,76561198337027156
76561198375478383,76561198374544204
76561198375478383,76561198384006247
76561198375478383,76561198403866102
76561198375478383,76561198830649401
76561198375478383,76561198853662714
76561198375478383,76561198883893578
76561198375478383,76561198929069238
76561198375478383,76561198967621580
76561198375478383,76561198972886779
76561198375478383,76561198987336133
76561198375478383,76561199012494208
76561198375478383,76561199034444304
76561198375478383,76561199046448052
76561198375478383,76561199067570788
76561198375478383,76561199083153469
76561198375478383,76561199088738331
76561198375478383,76561199102106295
76561198375478383,76561199225630388
76561198375478383,76561199416963644
76561198375478383,76561199654700242
76561198375478383,76561199779050202
76561198159179073,76561197994604056
76561198159179073,76561198024131033
76561198159179073,76561198027799921
76561198159179073,76561198029997318
76561198159179073,76561198030474823
76561198159179073,76561198031738615
76561198159179073,76561198032222944
76561198159179073,76561198033063599
76561198159179073,76561198059832841
76561198159179073,76561198060891678
76561198159179073,76561198065951188
76561198159179073,76561198066275534
76561198159179073,76561198072257131
76561198159179073,76561198073047733
76561198159179073,76561198079196859
76561198159179073,76561198081008440
76561198159179073,76561198083750416
76561198159179073,76561198084517825
76561198159179073,76561198087059099
76561198159179073,76561198092614787
76561198159179073,76561198102097547
76561198159179073,76561198115298776
76561198159179073,76561198127145426
76561198159179073,76561198128394286
76561198159179073,76561198132205304
76561198159179073,76561198139586241
76561198159179073,76561198140669747
76561198159179073,76561198143165351
76561198159179073,76561198146851462
76561198159179073,76561198149805772
76561198159179073,76561198151026283
76561198159179073,76561198151639920
76561198159179073,76561198157353701
76561198159179073,76561198159411320
76561198159179073,76561198161442919
76561198159179073,76561198165031181
76561198159179073,76561198166461794
76561198159179073,76561198166927916
76561198159179073,76561198169805701
76561198159179073,76561198170238303
76561198159179073,76561198170546915
76561198159179073,76561198170691393
76561198159179073,76561198175094490
76561198159179073,76561198177990382
76561198159179073,76561198181663969
76561198159179073,76561198188432955
76561198159179073,76561198192292793
76561198159179073,76561198192436301
76561198159179073,76561198200929158
76561198159179073,76561198206826504
76561198159179073,76561198218758275
76561198159179073,76561198220728471
76561198159179073,76561198237901268
76561198159179073,76561198255692653
76561198159179073,76561198258896175
76561198159179073,76561198279315376
76561198159179073,76561198292396404
76561198159179073,76561198312987732
76561198159179073,76561198321716105
76561198159179073,76561198337501738
76561198159179073,76561198340804414
76561198159179073,76561198341990162
76561198159179073,76561198355045126
76561198159179073,76561198380329927
76561198159179073,76561198393994240
76561198159179073,76561198398400411
76561198159179073,76561198406382742
76561198159179073,76561198812067430
76561198159179073,76561198841247879
76561198159179073,76561198844333889
76561198159179073,76561198852271560
76561198159179073,76561198855796385
76561198159179073,76561198857178484
76561198159179073,76561198867823465
76561198159179073,76561198906057068
76561198159179073,76561198956846929
76561198159179073,76561199085500449
76561198159179073,76561199123157103
76561198159179073,76561199132117551
76561198159179073,76561199134199116
76561198159179073,76561199193588413
76561198159179073,76561199198121803
76561198159179073,76561199198763746
76561198159179073,76561199445716602
76561198159179073,76561199787582194
76561198304305743,76561198106885575
76561198304305743,76561198134720548
76561198304305743,76561198156641470
76561198304305743,76561198189195197
76561198304305743,76561198197790426
76561198304305743,76561198206434331
76561198304305743,76561198248032026
76561198304305743,76561198269185347
76561198304305743,76561198295386062
76561198304305743,76561198297486796
76561198304305743,76561198341753519
76561198304305743,76561198427299537
76561198304305743,76561198799868169
76561198304305743,76561198806536574
76561198304305743,76561198853485768
76561198304305743,76561198869624297
76561198304305743,76561198874351194
76561198304305743,76561198917502341
76561198304305743,76561198965954530
76561198304305743,76561199100542569
76561198304305743,76561199109870149
76561198304305743,76561199116625017
76561198304305743,76561199182176799
76561198304305743,76561199388918862
76561198304305743,76561199417205473
76561198304305743,76561199549055615
76561198304305743,76561199585219190
76561198304305743,76561199655586791
76561198304305743,76561199771157459
76561198986264508,76561197988113176
76561198986264508,76561197989915864
76561198986264508,76561197995167222
76561198986264508,76561198010519697
76561198986264508,76561198046381724
76561198986264508,76561198235711902
76561198986264508,76561198327128522
76561198986264508,76561198328759014
76561198986264508,76561198331244033
76561198986264508,76561198335767225
76561198986264508,76561198341058876
76561198986264508,76561198355843047
76561198986264508,76561198368134874
76561198986264508,76561198377433815
76561198986264508,76561198432185123
76561198986264508,76561198820812498
76561198986264508,76561198821072375
76561198986264508,76561198824487544
76561198986264508,76561198840589878
76561198986264508,76561198844560503
76561198986264508,76561198856354746
76561198986264508,76561198856989429
76561198986264508,76561198867176435
76561198986264508,76561198872879228
76561198986264508,76561198881388594
76561198986264508,76561198892937362
76561198986264508,76561198893152848
76561198986264508,76561198897609949
76561198986264508,76561198946355788
76561198986264508,76561198959468917
76561198986264508,76561198960088744
76561198986264508,76561198964919172
76561198986264508,76561198986303378
76561198986264508,76561198986902140
76561198986264508,76561198987370510
76561198986264508,76561198990699488
76561198986264508,76561198997876358
76561198986264508,76561199000623072
76561198986264508,76561199015195898
76561198986264508,76561199019596874
76561198986264508,76561199022998633
76561198986264508,76561199026142726
76561198986264508,76561199060822020
76561198986264508,76561199069451683
76561198986264508,76561199069892748
76561198986264508,76561199087299093
76561198986264508,76561199093771125
76561198986264508,76561199098665962
76561198986264508,76561199105592366
76561198986264508,76561199119067795
76561198986264508,76561199120139408
76561198986264508,76561199131140660
76561198986264508,76561199138031079
76561198986264508,76561199153084179
76561198986264508,76561199164087477
76561198986264508,76561199181544903
76561198986264508,76561199207940014
76561198986264508,76561199208284915
76561198986264508,76561199212345600
76561198986264508,76561199403594886
76561197996721975,76561197995242476
76561197996721975,76561198028863828
76561197996721975,76561198081660068
76561197996721975,76561198095165410
76561197996721975,76561198100649204
76561197996721975,76561198103102316
76561197996721975,76561198121308565
76561197996721975,76561198125290217
76561197996721975,76561198131530541
76561197996721975,76561198131770325
76561197996721975,76561198134429205
76561197996721975,76561198138182678
76561197996721975,76561198141017981
76561197996721975,76561198143649675
76561197996721975,76561198169970137
76561197996721975,76561198173808218
76561197996721975,76561198193983214
76561197996721975,76561198194339423
76561197996721975,76561198197348959
76561197996721975,76561198198888643
76561197996721975,76561198206256452
76561197996721975,76561198206318305
76561197996721975,76561198206450045
76561197996721975,76561198207683632
76561197996721975,76561198226976328
76561197996721975,76561198275441251
76561197996721975,76561198279852629
76561197996721975,76561198291192981
76561197996721975,76561198292457573
76561197996721975,76561198305835710
76561197996721975,76561198307128162
76561197996721975,76561198315823280
76561197996721975,76561198318637032
76561197996721975,76561198326732004
76561197996721975,76561198346690300
76561197996721975,76561198373796914
76561197996721975,76561198391993550
76561197996721975,76561198405369317
76561197996721975,76561198423860352
76561197996721975,76561198448173943
76561197996721975,76561198809055169
76561197996721975,76561198828351124
76561197996721975,76561198861659858
76561197996721975,76561199033130840
76561197996721975,76561199050138624
76561197996721975,76561199090263052
76561197996721975,76561199167227090
76561197996721975,76561199594288783
76561198273837836,76561198000815983
76561198273837836,76561198083356341
76561198273837836,76561198106411183
76561198273837836,76561198117385010
76561198273837836,76561198124365549
76561198273837836,76561198125677864
76561198273837836,76561198139171588
76561198273837836,76561198139341062
76561198273837836,76561198139447850
76561198273837836,76561198155631486
76561198273837836,76561198162241355
76561198273837836,76561198185593819
76561198273837836,76561198188738149
76561198273837836,76561198195798017
76561198273837836,76561198199352178
76561198273837836,76561198220406183
76561198273837836,76561198247255424
76561198273837836,76561198276149223
76561198273837836,76561198308987041
76561198273837836,76561198313716193
76561198273837836,76561198330200332
76561198273837836,76561198330895444
76561198273837836,76561198342663095
76561198273837836,76561198371410893
76561198273837836,76561198386810171
76561198273837836,76561198443163343
76561198273837836,76561198813227043
76561198273837836,76561198833097345
76561198273837836,76561198868346067
76561198273837836,76561198869933112
76561198273837836,76561198929830697
76561198273837836,76561198986149366
76561198273837836,76561198991364062
76561198273837836,76561199006043183
76561198273837836,76561199007442340
76561198273837836,76561199008032269
76561198273837836,76561199041294208
76561198273837836,76561199083760330
76561198273837836,76561199091870177
76561198273837836,76561199095094623
76561198273837836,76561199101535700
76561198273837836,76561199114251839
76561198273837836,76561199163020542
76561198273837836,76561199174323819
76561198273837836,76561199179627454
76561198273837836,76561199207595768
76561198273837836,76561199212055673
76561198273837836,76561199217241227
76561198273837836,76561199406657782
76561198273837836,76561199448370808
76561198273837836,76561199470645201
76561198273837836,76561199494778359
76561198273837836,76561199504083308
76561198273837836,76561199528923242
76561198273837836,76561199571226545
76561198273837836,76561199586360710
76561198273837836,76561199588772456
76561198273837836,76561199670312814
76561198273837836,76561199729172458
76561198273837836,76561199870900893
76561198085639447,76561197961765609
76561198085639447,76561197973882879
76561198085639447,76561197981436627
76561198085639447,76561197997535854
76561198085639447,76561198007950996
76561198085639447,76561198013860732
76561198085639447,76561198024200062
76561198085639447,76561198030980672
76561198085639447,76561198035193827
76561198085639447,76561198036862958
76561198085639447,76561198041612153
76561198085639447,76561198045780227
76561198085639447,76561198048922555
76561198085639447,76561198050703718
76561198085639447,76561198050722085
76561198085639447,76561198051372686
76561198085639447,76561198057182338
76561198085639447,76561198058834973
76561198085639447,76561198066989149
76561198085639447,76561198072278870
76561198085639447,76561198074021615
76561198085639447,76561198074122439
76561198085639447,76561198077077915
76561198085639447,76561198079861365
76561198085639447,76561198081203070
76561198085639447,76561198081400815
76561198085639447,76561198084572188
76561198085639447,76561198088320935
76561198085639447,76561198095123182
76561198085639447,76561198096579743
76561198085639447,76561198103122783
76561198085639447,76561198105881844
76561198085639447,76561198107751824
76561198085639447,76561198113546405
76561198085639447,76561198115183864
76561198085639447,76561198116623356
76561198085639447,76561198117320091
76561198085639447,76561198119141661
76561198085639447,76561198121218390
76561198085639447,76561198121623118
76561198085639447,76561198124586842
76561198085639447,76561198125121851
76561198085639447,76561198129959243
76561198085639447,76561198130613465
76561198085639447,76561198141404572
76561198085639447,76561198147189082
76561198085639447,76561198147920423
76561198085639447,76561198149956113
76561198085639447,76561198152018415
76561198085639447,76561198152512138
76561198085639447,76561198153163947
76561198085639447,76561198158289224
76561198085639447,76561198161210200
76561198085639447,76561198162650084
76561198085639447,76561198162699539
76561198085639447,76561198165620974
76561198085639447,76561198168398702
76561198085639447,76561198169549440
76561198085639447,76561198169562539
76561198085639447,76561198171650962
76561198085639447,76561198175084787
76561198085639447,76561198193968465
76561198085639447,76561198195333282
76561198085639447,76561198200698403
76561198085639447,76561198204848308
76561198085639447,76561198206917688
76561198085639447,76561198212007059
76561198085639447,76561198215853811
76561198085639447,76561198219741573
76561198085639447,76561198233358024
76561198085639447,76561198237597256
76561198085639447,76561198244526518
76561198085639447,76561198244581536
76561198085639447,76561198249865646
76561198085639447,76561198253469388
76561198085639447,76561198259739762
76561198085639447,76561198261131467
76561198085639447,76561198261497288
76561198085639447,76561198261637391
76561198085639447,76561198262945126
76561198085639447,76561198267378257
76561198085639447,76561198267930203
76561198085639447,76561198272321406
76561198085639447,76561198274152363
76561198085639447,76561198279765010
76561198085639447,76561198280211404
76561198085639447,76561198284367892
76561198085639447,76561198284534339
76561198085639447,76561198294304110
76561198085639447,76561198298685258
76561198085639447,76561198300378691
76561198085639447,76561198300539301
76561198085639447,76561198303438804
76561198085639447,76561198318416715
76561198085639447,76561198327714039
76561198085639447,76561198328870399
76561198085639447,76561198333348834
76561198085639447,76561198338453569
76561198085639447,76561198340951490
76561198085639447,76561198342841667
76561198085639447,76561198344927473
76561198085639447,76561198346842262
76561198085639447,76561198347220531
76561198085639447,76561198352930792
76561198085639447,76561198353652833
76561198085639447,76561198355428620
76561198085639447,76561198357386491
76561198085639447,76561198360133141
76561198085639447,76561198376051962
76561198085639447,76561198380752474
76561198085639447,76561198389803334
76561198085639447,76561198391369249
76561198085639447,76561198395747104
76561198085639447,76561198403423953
76561198085639447,76561198437950668
76561198085639447,76561198796635775
76561198085639447,76561198799991780
76561198085639447,76561198804117135
76561198085639447,76561198806971029
76561198085639447,76561198815643393
76561198085639447,76561198825977143
76561198085639447,76561198838788670
76561198085639447,76561198843094083
76561198085639447,76561198848620697
76561198085639447,76561198851578593
76561198085639447,76561198854303685
76561198085639447,76561198863639866
76561198085639447,76561198870824525
76561198085639447,76561198871409272
76561198085639447,76561198871835497
76561198085639447,76561198875093832
76561198085639447,76561198875806241
76561198085639447,76561198878491372
76561198085639447,76561198884900804
76561198085639447,76561198886201586
76561198085639447,76561198928293616
76561198085639447,76561198942532915
76561198085639447,76561198957737252
76561198085639447,76561198969912250
76561198085639447,76561198972296952
76561198085639447,76561198973340837
76561198085639447,76561198981483708
76561198085639447,76561198984636260
76561198085639447,76561198988692561
76561198085639447,76561198997624622
76561198085639447,76561199000272514
76561198085639447,76561199002723806
76561198085639447,76561199003603035
76561198085639447,76561199023929864
76561198085639447,76561199035530366
76561198085639447,76561199050106934
76561198085639447,76561199053870365
76561198085639447,76561199055105231
76561198085639447,76561199061192463
76561198085639447,76561199062091890
76561198085639447,76561199062548754
76561198085639447,76561199067590146
76561198085639447,76561199067895280
76561198085639447,76561199069952530
76561198085639447,76561199075371113
76561198085639447,76561199084569230
76561198085639447,76561199131610542
76561198085639447,76561199138906329
76561198085639447,76561199142076085
76561198085639447,76561199181515778
76561198085639447,76561199197506343
76561198085639447,76561199199402493
76561198085639447,76561199239749533
76561198085639447,76561199246479224
76561198085639447,76561199247496735
76561198085639447,76561199247509537
76561198085639447,76561199275211001
76561198085639447,76561199289323422
76561198085639447,76561199388981461
76561198085639447,76561199402971179
76561198085639447,76561199405255849
76561198085639447,76561199409670530
76561198085639447,76561199475294884
76561198085639447,76561199546812277
76561198255096602,76561198076642326
76561198255096602,76561198147935893
76561198255096602,76561198333487586
76561198255096602,76561198851939089
76561198255096602,76561199024583000
76561198255096602,76561199068026661
76561198255096602,76561199089512702
76561198255096602,76561199112014241
76561198255096602,76561199118580728
76561198255096602,76561199138666340
76561198255096602,76561199154938602
76561198255096602,76561199207220213
76561198255096602,76561199236718749
76561198255096602,76561199244884711
76561198255096602,76561199257646457
76561198255096602,76561199808155784
76561198255096602,76561199814238221
76561199050875776,76561198021419247
76561199050875776,76561198025463754
76561199050875776,76561198083631005
76561199050875776,76561198085781025
76561199050875776,76561198136438347
76561199050875776,76561198140486670
76561199050875776,76561198165262005
76561199050875776,76561198165756651
76561199050875776,76561198177635650
76561199050875776,76561198238992520
76561199050875776,76561198240947598
76561199050875776,76561198262587573
76561199050875776,76561198262945429
76561199050875776,76561198279165325
76561199050875776,76561198314589742
76561199050875776,76561198333562297
76561199050875776,76561198797799395
76561199050875776,76561198811287106
76561199050875776,76561198816357709
76561199050875776,76561198858493952
76561199050875776,76561198874668134
76561199050875776,76561198973048585
76561199050875776,76561198973218258
76561199050875776,76561198983785302
76561199050875776,76561198985171348
76561199050875776,76561198986608799
76561199050875776,76561198993181340
76561199050875776,76561198999336648
76561199050875776,76561199004367634
76561199050875776,76561199007596243
76561199050875776,76561199072784127
76561199050875776,76561199089711051
76561199050875776,76561199093978510
76561199050875776,76561199102138067
76561199050875776,76561199103453183
76561199050875776,76561199108638709
76561199050875776,76561199111644541
76561199050875776,76561199129460922
76561199050875776,76561199136550399
76561199050875776,76561199153124994
76561199050875776,76561199155377106
76561199050875776,76561199181328505
76561199050875776,76561199185040577
76561199050875776,76561199185502815
76561199050875776,76561199208447400
76561199050875776,76561199210568322
76561199050875776,76561199215209095
76561199050875776,76561199217788860
76561199050875776,76561199221911528
76561199050875776,76561199230750258
76561199050875776,76561199242753873
76561199050875776,76561199244814666
76561199050875776,76561199310230314
76561199050875776,76561199379814707
76561199050875776,76561199382950523
76561199050875776,76561199389554472
76561199050875776,76561199404702740
76561199050875776,76561199411539028
76561199050875776,76561199433687816
76561199050875776,76561199442862827
76561199050875776,76561199477867851
76561199050875776,76561199513456805
76561199050875776,76561199517005284
76561199050875776,76561199562979507
76561199050875776,76561199584527784
76561199050875776,76561199634243453
76561199050875776,76561199637577840
76561199050875776,76561199638717913
76561199050875776,76561199643870383
76561199050875776,76561199676673644
76561199050875776,76561199713937936
76561199050875776,76561199724598272
76561199050875776,76561199736119772
76561199050875776,76561199766806546
76561199050875776,76561199798766144
76561199050875776,76561199804251764
76561199050875776,76561199840928239
76561199050875776,76561199856155337
76561199050875776,76561199863991676
76561199033428885,76561198000070833
76561199033428885,76561198069170160
76561199033428885,76561198125565773
76561199033428885,76561198134269923
76561199033428885,76561198189488023
76561199033428885,76561198365630652
76561199033428885,76561198379562632
76561199033428885,76561198399788302
76561199033428885,76561198874622608
76561199033428885,76561198886276375
76561199033428885,76561198918313908
76561199033428885,76561198954969262
76561199033428885,76561198969716453
76561199033428885,76561198980264615
76561199033428885,76561198984114587
76561199033428885,76561198988230227
76561199033428885,76561198996555025
76561199033428885,76561198998708960
76561199033428885,76561199004577732
76561199033428885,76561199011963386
76561199033428885,76561199014276863
76561199033428885,76561199048499396
