"","steam_id","grupo"
"344","76561199482505477","https://steamcommunity.com/groups/dignitas"
"345","76561199213114617","https://steamcommunity.com/groups/dignitas"
"346","76561199060047725","https://steamcommunity.com/groups/dignitas"
"347","76561198105974487","https://steamcommunity.com/groups/dignitas"
"348","76561198156687784","https://steamcommunity.com/groups/dignitas"
"349","76561199527854085","https://steamcommunity.com/groups/dignitas"
"350","76561199528085486","https://steamcommunity.com/groups/dignitas"
"351","76561199143724486","https://steamcommunity.com/groups/dignitas"
"352","76561198419770126","https://steamcommunity.com/groups/dignitas"
"353","76561198378375330","https://steamcommunity.com/groups/dignitas"
"354","76561198311680665","https://steamcommunity.com/groups/dignitas"
"355","76561199555895419","https://steamcommunity.com/groups/dignitas"
"356","76561199009597974","https://steamcommunity.com/groups/dignitas"
"357","76561198016543817","https://steamcommunity.com/groups/dignitas"
"358","76561198418181388","https://steamcommunity.com/groups/dignitas"
"359","76561199135564191","https://steamcommunity.com/groups/dignitas"
"360","76561198254531292","https://steamcommunity.com/groups/dignitas"
"361","76561198131055190","https://steamcommunity.com/groups/dignitas"
"362","76561198217489941","https://steamcommunity.com/groups/dignitas"
"363","76561198204542945","https://steamcommunity.com/groups/dignitas"
"364","76561199032767324","https://steamcommunity.com/groups/dignitas"
"365","76561198309052667","https://steamcommunity.com/groups/dignitas"
"366","76561198165226136","https://steamcommunity.com/groups/dignitas"
"367","76561198099241446","https://steamcommunity.com/groups/dignitas"
"368","76561198887179152","https://steamcommunity.com/groups/dignitas"
"369","76561198220632667","https://steamcommunity.com/groups/dignitas"
"370","76561198075329875","https://steamcommunity.com/groups/dignitas"
"371","76561198905304255","https://steamcommunity.com/groups/dignitas"
"372","76561198076737490","https://steamcommunity.com/groups/dignitas"
"373","76561198186928091","https://steamcommunity.com/groups/dignitas"
"374","76561198101095127","https://steamcommunity.com/groups/dignitas"
"375","76561198165259088","https://steamcommunity.com/groups/dignitas"
"376","76561198786212480","https://steamcommunity.com/groups/dignitas"
"377","76561198033810180","https://steamcommunity.com/groups/dignitas"
"378","76561198157141347","https://steamcommunity.com/groups/dignitas"
"379","76561199528371260","https://steamcommunity.com/groups/dignitas"
"380","76561198328578909","https://steamcommunity.com/groups/dignitas"
"381","76561198035421223","https://steamcommunity.com/groups/dignitas"
"382","76561198983352670","https://steamcommunity.com/groups/dignitas"
"383","76561198116686266","https://steamcommunity.com/groups/dignitas"
"384","76561199126983067","https://steamcommunity.com/groups/dignitas"
"385","76561197988472567","https://steamcommunity.com/groups/dignitas"
"386","76561197998871082","https://steamcommunity.com/groups/dignitas"
"387","76561198017913789","https://steamcommunity.com/groups/dignitas"
"388","76561198847902389","https://steamcommunity.com/groups/dignitas"
"389","76561198135395550","https://steamcommunity.com/groups/dignitas"
"390","76561198299347298","https://steamcommunity.com/groups/dignitas"
"391","76561198124738207","https://steamcommunity.com/groups/dignitas"
"392","76561199022386682","https://steamcommunity.com/groups/dignitas"
"393","76561199150981758","https://steamcommunity.com/groups/dignitas"
"394","76561198053789807","https://steamcommunity.com/groups/dignitas"
"395","76561199527675782","https://steamcommunity.com/groups/dignitas"
"396","76561199175394394","https://steamcommunity.com/groups/dignitas"
"397","76561198887250291","https://steamcommunity.com/groups/dignitas"
"398","76561198305907123","https://steamcommunity.com/groups/dignitas"
"399","76561198879198567","https://steamcommunity.com/groups/dignitas"
"400","76561199138562055","https://steamcommunity.com/groups/dignitas"
